douban_id,title,directors,scriptwriters,actors,types,release_region,release_date,alias,languages,duration,score,description,tags
1307516,"艺海浮生 Gentlemen's Relish (TV)","Douglas Mackinnon","David Nobbs",NULL,"喜剧,爱情",英国,2001-01-01,,,0,,"KingdomSwannisatalentedbutrathernaiveScottishartistwholivesinEdwardianLondonwithhishousekeeper,Violet,adowdyandself-effacingbutveryloyalyoungwomanfromLancashire.Heisdismayedtofindthatthereisnolongerademandforhisstyleofpaintings.ThenVioletbuyshimacamerafromthelocalmarketstall.Helpedbyhisunscrupulousnewassistant,Crom...","UK,BillyConnolly,obscure,rapid,文艺,英国电影"
1307515,"浩劫之后其二：索比堡 Sobibór, 14 octobre 1943, 16 heures",克劳德·朗兹曼,克劳德·朗兹曼,"Yehuda Lerner","纪录片,历史",法国,2001-10-17(法国),"索毕堡,死营革命实录,索比堡,1943年10月14日,16点,Sobibor, Oct. 14, 1943, 4 p.m.","法语,希伯来语","95 分钟",7.6,"◎简　　介：

　　纪录片极少能入围《电影手册》的十佳，但这一部从内容到表现手法却是真正的震撼人心。

　　影片讲述了一个犹太人红军上尉组织集中营的犯人反抗德国士兵的事件，那是纳粹集中营里唯一一次成功的暴动，片名是那次暴动的时间地点。这部电影基本由导演与当事人耶华达·雷纳之间的访谈对话组成，当影片结束时导演报出所有被送到索比堡集中营者的到达时间、国籍和编码，带给观者一种极为可怕的感受。","纪录片,法国,军事,Claude_lanzmann,2001,法国电影,克劳德·朗兹曼,Claudelanzmann"
1307514,"征婚启事 徵婚啟事",陈国富,陈国富,"刘若英,王朝明,伍佰,陈昭荣,顾宝明,金士杰","剧情,喜剧,爱情",台湾,1998-03-13(台湾),"The Personals",汉语普通话,104分钟,7.8,"男友的多日失踪打破了台北某所大医院的眼科医生杜家珍（刘若英）以往的平静生活，为走出心情的低谷，她心血来潮在报纸的分类广告栏刊登了一则征婚启事，期望通过另一段新的恋情安慰自己。启事一出，招来众多远远超出杜家珍的过往生活经验所能想象的奇形怪状各怀目的的应征者（王朝明、纽承泽等），但在同他们一一面谈之后，杜家珍发现这些人要的只是各种各样的“欲”，而自己面对他们时的喟叹，更多是对过往情伤的不甘心。

　　当杜家珍决定为曾经的爱情做最后一次挽救的努力时，却得到对她来说十分意外或是最后一丝希望破灭或是解脱的消息。","刘若英,台湾,台湾电影,爱情,陈国富,征婚启事,1998,陳國富"
1307513,"进化异变 Evolution's Child",杰弗里·莱纳,马丁·布斯,NULL,NULL,美国,1999-10-22,,,0,,,
1307512,"沉寂的往事 Тихие страницы",亚历山大·索科洛夫,亚历山大·索科洛夫,"亚历山大·索科洛夫,Sergei Barkovsky,Yelizaveta Korolyova",剧情,"俄罗斯,德国",1994-10-08,"呢喃语页,Whispering Pages,Tikhiye stranitsy",俄语,"77 分钟",7.9,"一个男人走进个黑暗世界，在陵寝般的门廊与棺材似的房间如梦游者行走。有时，声音细琐如飘溜耳际的空气；有时，它们又排山倒海狂怒袭来。胝人杀人，有人牺牲，神在哪里？什么又是这些人的罪恶与惩罚呢？通过精巧的光影控制，这片赭、褐色的世界，几乎打破黑白与彩色的分界，诗样的、冥想的，强调出亚历山大.苏古诺夫别树一帜的实验风格。厚郁的生命省思，毫无意外众多影评人视他为塔科夫斯基接班人的殷望。《呢喃语页》那个无名的""英雄""，在某些层面，令人联想到塔科夫斯基的《安德烈鲁布烈夫》。

　　汉斯－乔钦史拉格评道：本片缓慢、沈思的步调，意不在动作，而是看不见的""内心演出""，以及可见的《呢喃语页》。其目的是要让观众深刻地思虑""罪与罚""这个永恒的主题，同时也触及生命中的社会、宗教意义。由此来看，这部电影不仅在刻划""十九世纪俄语文学""，更在暗指这个主题和今日俄国的相似性。这是苏古诺夫对他...","俄罗斯,亚历山大·索科洛夫,Aleksandr_Sokurov,AleksandrSokurov,俄罗斯电影,1990s,索科洛夫,苏俄"
1307511,"婚前性行为 Naken","Mårten Knutsson","Mårten Knutsson","Henrik Norberg,Lisa Kock,Martin Forsström,Anna Järphammar,Dan Malmer,Victoria Silvstedt,Anders Timell,Stig Engström,Lina Perned,Plura Jonsson",喜剧,瑞典,2000-12-15,,瑞典语,0,7.4,"安德森（HenrikNorberg饰）生性风流爱玩，是个不安分的年轻人，然而，如今，这位花花公子也要步入婚礼的殿堂，承担起做丈夫的责任了，而他将要迎娶的，是自己上司的女儿，这段婚姻无疑会为他的前程锦上添花。

　　作为安德森的死党，马特（DanMalmer饰）等人决定在新婚前夜为安德森举办一场盛大的单身告别派对，派对上，众人嗨翻全场，闹了整整一休，可是，当安德森从宿醉和头痛中醒来之时，却发现自己赤身裸体的躺在电梯间里，满脑子的疑问：昨晚究竟发生了什么？如今身在何处？自己的衣服又被谁脱下，藏到到哪里去了？更糟糕的是，安德森发现自己的婚礼将在两个小时之后如期举行。","瑞典,喜剧,情色,瑞典电影,搞笑,2000,伦理,李欣频荐"
1307510,脂粉双雄,洪金宝,黄炳耀,"谭咏麟,洪金宝,唐丽球,朱慧珊,任炜雄,午马,秦沛,元奎","喜剧,动作,惊悚",香港,1990-08-08,"Pantyhose Hero",粤语,"99 分钟",6.5,元朗CID脂粉刘及串烧伦被派往调查两名基佬被杀案，为搜寻有关线索，被迫扮成基佬，入住基佬大厦，往基佬吧流连。脂粉刘巧遇少女波波，约她返家晚饭之际，波波被Billy拉着离开，被脂粉刘所阻。却原来波波一直被迫为毒贩做事，藉带团赴泰国，利用团友携带回之木雕暗藏白粉，被杀的基佬亦因此事受害，波波正被迫追寻另一失落的木雕。波波被误为吃里扒外，被Billy挟持，刘与伦亦被捉，始知基佬被杀案为毒贩所为。三人摆脱捆绑，并勇擒匪徒，破毁毒巢。,"香港,洪金宝,喜剧,动作,谭咏麟,香港电影,1990,我看过的华语电影"
1307509,我的爷爷,柯俊雄,"Wong-Kwan Lam","柯俊雄,张艾嘉",NULL,台湾,NULL,"Wo de ye ye",汉语普通话,0,,五代家里有独生子女，名字叫珠子，因为她的爷爷五代谦三从呆了13年的监狱归来，给珠子平日里的生活带来了很多意想不到的事情，经常欺负她的学生也不敢猖狂，父母亲的关系也有了好转，但是好景不长，有一天，爷爷给珠子看了隐藏在阁楼里面的那个手提箱，哪里边摆着令人眼花缭乱，数不清的钱……,"张艾嘉,台湾,1982,台湾电影,柯俊雄,剧情,港台,电影"
1307508,"指环王 The Lord of the Rings",拉尔夫·巴克希,"Chris Conkling","Christopher Guard,William Squire,Michael Scholes,约翰·赫特,Norman Bird","剧情,动画,奇幻,冒险",美国,1978-11-15,魔戒动画版,"英语,Sindarin","132 分钟",8.7,"这部影片改编自一部全球知名的小说《指环王》（TheLordoftheRings）。它出自名作家J.R.R.Tolkien之手，由三个各自独立而又相互关联的故事组成。这部小说至少已有1亿5百万人通读过，而浏览过的更是不计其数，可以说它是近100年来少有的一部经典巨作。近几十年来，这一故事曾多次被搬上银幕但均未获得较大的成功，只有1979年拍摄的动画版才获得了一点点好评。这部片子作为70年代的动画大作，画质算是比较不错了。其风格与迪斯尼自是大不相同，似乎有点中国水墨的影子。

　　网上影评协会(OFCS)影史百部动画佳片之90","灵异,指环王,美国,经典,魔戒,奇幻,动画,美国电影"
1307507,"黄飞鸿之五：龙城歼霸 黃飛鴻之五龍城殲霸",徐克,,"赵文卓,关之琳,莫少聪,郑则仕,郭晋安,熊欣欣,王静莹,谭炳文,刘洵,易天雄,吕少玲,张铁林,黄沾",动作,香港,1994-11-17,"黄飞鸿5,黄飞鸿之龙城歼霸,Once Upon a Time in China V",粤语,"101 分钟",6.7,"八国联军入京，朝廷出奔，举国局势一度混乱。黄飞鸿（赵文卓饰）与父亲黄麒英（刘询饰）、十四姨（王静莹饰）、徒弟梁宽（莫少聪饰）、鬼脚七（熊欣欣饰）一行人南下番禹，欲与十三姨（关之琳饰）、猪肉荣（郑则仕饰）、牙擦苏（郭晋安饰）汇合。师徒于路同担心海盗夺粮的南粤米仓发生误会，两帮人不打不相识，黄飞鸿助其将盗米贼扭送衙门，惊觉盗米竟是差役领班谢四（张铁林饰）指使。原来南海海盗趁局势混乱，活动频繁，使番禹一地早无官员统制，差役不得已靠偷盗维持口粮。黄飞鸿有感谢四等人忠义，遂放弃赴港计划，与当地海盗单眼英、张云麟、张保仔等人展开连场搏杀……

　　本片是徐克执导黄飞鸿系列的第五部。","徐克,香港,动作,香港电影,武侠,赵文卓,黄飞鸿,关之琳"
1307506,"陌生性接触 Sex with Strangers","Harry Gantz",,NULL,"剧情,纪录片",美国,2002-03-29,,英语,"105 分钟",4.2,,"情色,我想看这部电影,美国电影,看电影,纪录片,没看过~,没看过,杂交"
1307505,"海蒂・弗蕾丝：好莱坞女人 Heidi Fleiss: Hollywood Madam (TV)","Nick Broomfield",,NULL,记录,英国,1995-12-27,海蒂·弗莱斯，好莱坞老鸨,,0,,"英国影艺学院获奖作品

　　圣丹斯电影节一等奖

　　大赦国际一等奖

　　意大利电影节获奖作品

　　1997年，海蒂.弗蕾丝（HeidiFleiss）被控洗钱、SQ、逃税等多项罪名成立，被判三年有期徒刑。1999年她在服刑21个月后因为行为良好而获得假释

　　在度过近4年的低调生活后，近日这位老鸨再次出山，以自传小说《拉皮条》高调复出好莱坞，借着圣诞新年的销售旺季，大肆宣传，期望捞回正行，再创事业高峰。

　　接受媒体专访时，费蕾丝表示，自己并没有在这本书中披露一些骇人听闻的明星小道消息，她只希望能够用文字的形式，将自己的“前半生”完整记载，让人们从书中对她有一个直观的了解，而不是仅考那些媒体间传来传去的小道对她产生任何偏见。","纪录片,美国电影,SonychenReviews,documentary,尼克·布鲁姆菲尔德,20090426购于大嘴,英国,《在黑暗中醒来》"
1307504,明日又天涯,潘垒,潘垒,"祝菁,鲁平,方宇","剧情,爱情","香港,台湾",1969-01-18,"Tomorrow Is Another Day",汉语普通话,0,,,"邵氏,**,1969,6.7,no,丁佩,剧情,台湾"
1307503,"希尔维亚 Sylvia",克莉斯汀·杰弗斯,"John Brownlow","格温妮斯·帕特洛,丹尼尔·克雷格,杰瑞德·哈里斯,布莱思·丹纳,迈克尔·刚本","剧情,爱情,传记",英国,2003-10-17,"西尔维娅·普拉斯,篇篇情意劫,瓶中美人",英语,"110 分钟",7.3,"1955年，还是青春年少的西尔维娅·普拉斯（格温妮丝·帕特洛GwynethPaltrow饰）在剑桥邂逅了特德·休斯（丹尼尔·克雷格DanielCraig饰），诗歌成为两人相识相爱的桥梁，他们相见恨晚，相谈甚欢，爱情之花在彼此的心中肆意绽放。在相识的第二年，西尔维娅和特德走入婚姻的殿堂。特德才华横溢，他逐渐成为诗坛一颗耀眼的明星，更吸引无数女子为他疯狂痴迷；西尔维娅的才情始终得不到认可，与此同时她又不得不在诗歌、家庭两边奔走忙碌，丈夫的花心更令她几近崩溃。爱情之花渐渐枯萎，他们的道路充满悲剧和不祥的气息……

　　本片荣获2005年澳大利亚摄影师协会优秀奖。","传记,英国,女权,GwynethPaltrow,英国电影,传记片,2003,电影"
1307502,"地下赌王 地下賭王",杨权,梁志明,"莫少聪,张耀扬,吴雪雯,吴岱融",犯罪,香港,19941103,"赌神之惟我独尊,Gambling Baron",粤语,"Australia: 85 分钟",,陈宗人称赌王，他在赌桌上运气和技术都胜人一筹。陈宗凭实力和他的兄弟郑三共创事业，在中国开设赌场，陈宗与郑三在地下赌业急剧上升，他与仇家传罗仔及大皇冠展开连番仇杀，陈宗最终把大皇冠杀死，被公安通缉，逃至香港。在港邂逅舞小姐方儿，陈过被方儿影响，决定重新做人。可惜此时得知罗仔仍要对付郑三，陈宗再返内地与郑三联手，与仇家展开了连场血战。,"香港电影,香港,1994,动作,張耀揚,赌片,犯罪,杨权"
1307501,"四颗离谱的心 連弾","竹中直人 (Naoto Takenaka)",経塚丸雄,"竹中直人,天海祐希,冨貴塚桂香,蓑輪裕太,及川光博,北村一辉",家庭,日本,2001-02-14,"Rendan,连弹,四手联弹",日语,"Germany: 104 分钟",7.7,"中年男子佐佐木正太郎（竹中直人饰）继承父亲留下的八栋房子，日常靠出租房屋赚取收入，平日里无所事事，相妻教子，俨然一个家庭妇男。与之相对，他的妻子美奈子（天海祐希饰）则是一个在外辛苦打拼、事业蒸蒸日上的女强人。地位的倒错和不对等导致夫妻间的战争爆发。他们的婚姻走向崩溃边缘，一双儿女只能默默地注视着这一切……

　　本片根据第25回城户赏获奖作品経塚丸雄的小说改编，并荣获2002年蓝丝带最佳女主角奖（天海祐希）、2002年横滨电影节最佳女配角奖（天海祐希）。","竹中直人,日本,日本电影,天海祐希,天海佑希,2001,及川光博,日影"
1307500,"男主角 The Leading Man",约翰·杜根,约翰·杜根,"乔恩·邦·乔维,朗贝尔·维尔森,坦迪·牛顿","剧情,爱情,惊悚",英国,1996-09-06,危险好男人,英语,"100 分钟",,戏如人生，人生如戏；故事讲述一名剧作家复杂的四角恋爱。从事编剧的菲力士本应拥有一个美满家庭，太太爱莲在家人相夫教子，三个孩子也听教听话。可是男人永远是花心人，他跟年轻貌美的女演员夏莉娜打得火热，更甘愿放弃家庭，与他一起生活。可是当菲力士与发妻提出离婚时，她完全崩溃，无法接受，菲力士唯有想出妙计令爱莲娜甘愿放弃这段婚姻。罗宾是菲力士所作的舞台剧男主用角，很多时跟女主角菲力情妇夏莉娜有很多亲热戏份；渐渐地，罗宾抵挡不著夏莉娜的迷人魔力，开始追求她。但另一边厢，罗宾答应菲力士情挑爱莲娜，令她主动放弃这段没结果的婚姻。一套戏的结局往往出人意表，这部真是假时，假亦真的电影也不例外．．．,"英国,Bon,Jovi,英国电影,惊悚,剧情,爱情,BonJovi"
1307499,"观世音 觀世音",申相玉,汪榴照,"李丽华,金胜鎬,金振奎",冒险,"香港,韩国",1967-03-21,"The Goddess of Mercy",汉语普通话,"Hong Kong: 97 分钟",6.6,西方天竺妙庄王膝下三公主妙善，性慈悲，具慧眼。妙庄王灭毗卢国，残忍对待战俘，妙善率战俘登彩虹而渡河。妙庄王因怒成疾，医者谓非有妙善的双眼双手合药，方能治愈，妙善挖目断臂，王服下竟药到病除。王亲率百官徒步朝山时，妙善已圆寂，化成“千手千眼观音”法相。,"邵氏,香港,李丽华,申相玉,香港电影,观世音传奇,电影,1960s"
